"Copyright © 2017 BRTDATA.ORG - Downloaded on 2017/11/05";"";"";"";"";""
"";"";"";"";"";""
"Worldwide - Key Indicators per Region";"";"";"";"";""
"Regions";"Passengers per Day";"Number of Cities";"Length (km)";"";""
"Position of bus doors";"Additional Information";"Left & Right";"2014";"http://mio.com.co/index.php/es/infraestructura/buses";""
"Lane material on running ways";"Additional Information";"Concrete";"2014";"https://www.google.com/maps?q&layer=c&cbll=3.442775,-76.5293879&cbp=12,-123.7,0,0,10&z=18";""
"Lane material at stations";"Additional Information";"Concrete";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Stations";"Additional Information";"53";"2016";"http://www.mio.com.co/images/stories/rutas%20pdf/rutas2016/pdf/mapageneral.pdf";""
"Station spacing (m)";"Additional Information";"680,6";"2016";"Calculated using system length and stations";""
"Pre-board fare collection";"Additional Information";"All";"2015";"http://mio.com.co/index.php/es/infraestructura/corredores";""
"Overtaking lanes";"Additional Information";"Partial";"2014";"https://www.google.com/maps/@3.456587,-76.530447,3a,75y,90t/data=!3m4!1e1!3m2!1schrqrmwfg03MadW3d4fblQ!2e0 & https://www.google.com/maps/@3.460989,-76.52719,3a,75y,10.38h,76.1t/data=!3m4!1e1!3m2!1syydp40FYLQ7vhVddN2agHg!2e0";""
"Station boarding level";"Additional Information";"High level platform";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Real time information";"Additional Information";"All";"2015";"http://mio.com.co/index.php/es/ryt/siur";""
"Peak frequency (buses per hour)";"Additional Information";"25";"2013";"Metro Cali S.A.";""
"Operating speed";"Additional Information";"17,8";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Total fleet";"System fleet";"722";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Fleet, standard buses";"System fleet";"523";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Average age, standard buses";"System fleet";"3,0";"2012";"Metro Cali S.A.";""
"Propulsion, standard buses";"System fleet";"Combustion";"2012";"Metro Cali S.A.";""
"Fuel type, standard buses";"System fleet";"Diesel";"2012";"Metro Cali S.A.";""
"Fuel economy, standard buses";"System fleet";"";"";"";""
"Fleet, articulated buses";"System fleet";"199";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Average age, articulated buses";"System fleet";"3,0";"2012";"Metro Cali S.A.";""
"Propulsion, articulated buses";"System fleet";"Combustion";"2012";"Metro Cali S.A.";""
"Fuel type, articulated buses";"System fleet";"Diesel";"2012";"Metro Cali S.A.";""
"Fuel economy, articulated buses";"System fleet";"";"";"";""
"Fleet, bi-articulated buses";"System fleet";"0";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Average age, bi-articulated buses";"System fleet";"N/A";"";"";""
"Propulsion, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fuel type, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fuel economy, bi-articulated buses";"System fleet";"N/A";"";"";""
"Fleet, double-decker buses";"System fleet";"0";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Average age, double-decker buses";"System fleet";"N/A";"";"";""
"Propulsion, double-decker buses";"System fleet";"N/A";"";"";""
"Fuel type, double-decker buses";"System fleet";"N/A";"";"";""
"Fuel economy, double-decker buses";"System fleet";"N/A";"";"";""
"Typical fuel type";"System fleet";"Diesel";"";"Metro Cali S.A.";""
"City's diesel sulfur content (ppm)";"System fleet";"S50";"2013";"Metro Cali S.A.";""
"Total cost per kilometer (US$ million per km)";"System cost";"";"";"";""
"Planning cost (US$ million)";"System cost";"";"";"";""
"Capital cost per kilometer (US$ million per km)";"System cost";"";"";"";""
"Infrastructure cost per kilometer (US$ million per km)";"System cost";"7,897";"2014";"http://www.metrocali.gov.co/cms/descripcion/";""
"Equipment cost (US$ million)";"System cost";"";"";"";""
"Annual operational cost (US$ million)";"System cost";"";"";"";""
"User rating";"System image";"Average";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Brand and logo";"System image";"Yes";"2015";"http://mio.com.co/";""
"Unique bus livery";"System image";"Yes";"2015";"http://mio.com.co/index.php/es/infraestructura/buses";""
"Citywide annual road fatalities";"System road safety";"272";"2013";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Citywide annual injuries";"System road safety";"";"";"";""
"";"";"";"";"";""
"Cali - Corridor Indicators - Avenida 3";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Avenida 3";"";"";""
"Year corridor commenced";"Corridor info";"2010";"";"Metro Cali S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"";"";"";""
"Daily demand, corridor (passengers per day)";"Corridor info";"";"";"";""
"Trunk lines, corridor";"Corridor info";"7";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Corridor length (km)";"Running ways";"3,24";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"3,24";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"";"";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2014";"https://www.google.com/maps/@3.462855,-76.525888,3a,75y,33.76h,69.75t/data=!3m4!1e1!3m2!1sTku7TtSrVd3A43c2fnpPoQ!2e0";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left & Right";"2014";"http://mio.com.co/index.php/es/infraestructura/buses";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps/@3.462855,-76.525888,3a,75y,33.76h,69.75t/data=!3m4!1e1!3m2!1sTku7TtSrVd3A43c2fnpPoQ!2e0";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps/@3.463298,-76.525564,3a,75y,33.76h,69.75t/data=!3m4!1e1!3m2!1s4qnhxN3jE4qaKOjZEWkwWA!2e0";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"https://www.google.com/maps/@3.463298,-76.525564,3a,75y,254.24h,65.35t/data=!3m4!1e1!3m2!1s4qnhxN3jE4qaKOjZEWkwWA!2e0";""
"Fixed signal priority";"Traffic engineering";"None";"2013";"Metro Cali S.A.";""
"Dynamic signal priority";"Traffic engineering";"None";"2013";"Metro Cali S.A.";""
"Stations, corridor";"Stations";"6";"2016";"http://www.mio.com.co/images/stories/rutas%20pdf/rutas2016/pdf/mapageneral.pdf";""
"Station spacing, corridor (m)";"Stations";"540,0";"2016";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2014";"https://www.google.com/maps/@3.460989,-76.52719,3a,75y,3.76h,72.65t/data=!3m4!1e1!3m2!1syydp40FYLQ7vhVddN2agHg!2e0";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"Metro Cali S.A.";""
"Overtaking lanes, corridor";"Stations";"Partial";"2014";"https://www.google.com/maps/@3.456587,-76.530447,3a,75y,90t/data=!3m4!1e1!3m2!1schrqrmwfg03MadW3d4fblQ!2e0 & https://www.google.com/maps/@3.460989,-76.52719,3a,75y,10.38h,76.1t/data=!3m4!1e1!3m2!1syydp40FYLQ7vhVddN2agHg!2e0";""
"Station boarding level, corridor";"Stations";"High level platform";"2014";"https://www.google.com/maps/@3.460989,-76.52719,3a,75y,3.76h,72.65t/data=!3m4!1e1!3m2!1syydp40FYLQ7vhVddN2agHg!2e0";""
"Type of bus guidance";"ITS";"None";"2014";"https://www.google.com/maps/@3.460989,-76.52719,3a,75y,3.76h,72.65t/data=!3m4!1e1!3m2!1syydp40FYLQ7vhVddN2agHg!2e0";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"";"";"";""
"Express services";"Travel time";"Yes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Speed limit (km/h)";"Travel time";"";"";"";""
"Real time information, corridor";"Comfort";"All";"2015";"http://mio.com.co/index.php/es/ryt/siur";""
"Physically integrated feeders";"Comfort";"Yes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"User rating, corridor";"Quality of service";"Average";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Cali - Corridor Indicators - Centro (Calle 13/Calle 15)";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Centro (Calle 13/Calle 15)";"";"";""
"Year corridor commenced";"Corridor info";"2008";"";"Metro Cali S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"";"";"";""
"Daily demand, corridor (passengers per day)";"Corridor info";"";"";"";""
"Trunk lines, corridor";"Corridor info";"10";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Corridor length (km)";"Running ways";"3,50";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"3,50";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"";"";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left & Right";"2014";"http://mio.com.co/index.php/es/infraestructura/buses";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps?q&layer=c&cbll=3.445026,-76.5268209&cbp=12,-32.5,0,0,3&z=18";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps?q&layer=c&cbll=3.445026,-76.5268209&cbp=12,-32.5,0,0,3&z=18";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"https://www.google.com/maps/@3.445737,-76.527006,3a,75y,319.43h,76.44t/data=!3m4!1e1!3m2!1syJIe8GFTCkQ27fdwGNllUg!2e0";""
"Fixed signal priority";"Traffic engineering";"None";"2013";"Metro Cali S.A.";""
"Dynamic signal priority";"Traffic engineering";"None";"2013";"Metro Cali S.A.";""
"Stations, corridor";"Stations";"9";"2016";"http://www.mio.com.co/images/stories/rutas%20pdf/rutas2016/pdf/mapageneral.pdf";""
"Station spacing, corridor (m)";"Stations";"388,9";"2016";"Calculated using corridor length and stations";""
"Enhanced stations";"Stations";"Yes";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Pre-board fare collection, corridor";"Stations";"All";"2013";"Metro Cali S.A.";""
"Overtaking lanes, corridor";"Stations";"All";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Station boarding level, corridor";"Stations";"High level platform";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Type of bus guidance";"ITS";"None";"2014";"https://www.google.com/maps/@3.442572,-76.527632,3a,75y,54.5h,81.45t/data=!3m4!1e1!3m2!1sdA2trLd0S53mtOlm9u7IZw!2e0";""
"Peak frequency, corridor (buses per hour per direction)";"Travel time";"";"";"";""
"Operating speed, corridor";"Travel time";"";"";"";""
"Express services";"Travel time";"Yes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Speed limit (km/h)";"Travel time";"40";"2014";"https://www.google.com/maps/@3.449443,-76.530489,3a,75y,162.3h,86t/data=!3m4!1e1!3m2!1sbfaS01gG4uPNbU7xXn8sjg!2e0";""
"Real time information, corridor";"Comfort";"All";"2015";"http://mio.com.co/index.php/es/ryt/siur";""
"Physically integrated feeders";"Comfort";"Yes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Total cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"Planning cost, corridor (US$ million)";"Cost";"";"";"";""
"Infrastructure cost per kilometer, corridor (US$ million per km)";"Cost";"";"";"";""
"User rating, corridor";"Quality of service";"Average";"2014";"http://www.metrocali.gov.co/cms/assets/Uploads/Informe-de-Gestion-2014-3.pdf";""
"Corridor annual fatalities";"Road Safety";"";"";"";""
"";"";"";"";"";""
"Cali - Corridor Indicators - Carrera  1";"";"";"";"";""
"Indicator";"Category";"Value";"Date";"Source";""
"Corridor Name";"Corridor info";"Carrera  1";"";"";""
"Year corridor commenced";"Corridor info";"2009";"";"Metro Cali S.A.";""
"Corridor service";"Corridor info";"Trunk lines with feeder routes";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Peak load, corridor (passengers per hour per direction)";"Corridor info";"";"";"";""
"Daily demand, corridor (passengers per day)";"Corridor info";"";"";"";""
"Trunk lines, corridor";"Corridor info";"3";"2014";"http://www.mio.com.co/images/stories/fotos%20para%20usar/MAPA%20TRONCAL%20PARA%20WEB.pdf";""
"Corridor length (km)";"Running ways";"7,00";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated lanes, corridor (km)";"Running ways";"7,00";"2014";"http://media.wix.com/ugd/ba6905_0f194158a34d4a0882036384c250dc9a.pdf";""
"Length of segregated counterflow lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Length of exclusive lanes, corridor (km)";"Running ways";"0,00";"";"";""
"Mixed traffic with-flow length, corridor (km)";"Running ways";"0,00";"";"";""
"Position of with-flow lanes, corridor";"Running ways";"Median";"2014";"https://www.google.com/maps/@3.463595,-76.51643,3a,75y,34.15h,82.86t/data=!3m4!1e1!3m2!1s1ZdNRmJeIa8vCE496mAKwQ!2e0";""
"Position of counterflow lanes, corridor";"Running ways";"N/A";"";"";""
"Position of bus doors, corridor";"Running ways";"Left & Right";"2014";"http://mio.com.co/index.php/es/infraestructura/buses";""
"Lane material on running ways, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps/@3.463595,-76.51643,3a,75y,34.15h,82.86t/data=!3m4!1e1!3m2!1s1ZdNRmJeIa8vCE496mAKwQ!2e0";""
"Lane material at stations, corridor";"Running ways";"Concrete";"2014";"https://www.google.com/maps/@3.462758,-76.517551,3a,75y,34.15h,82.86t/data=!3m4!1e1!3m2!1saCkQn-jyakaHO7bEltpaww!2e0";""
"Grade-separated intersections, corridor";"Traffic engineering";"None";"2014";"https://www.google.com/maps/@3.46434,-76.515347,3a,75y,21.74h,73.39t/data=!3m4!1e1!3m2!1sqSh9-oIiUVsWVsyiZnETvQ!2e0";""
